53.3,101.0,14.09,14.08,14.08,301.0,1784.0,14.13,1784.0,0.0,37.9,37.1,14.09,4.75,8.9,301.0,8.5,0.0,0.0,0.0,8.4,57.6,57.6,57.6,301.0,301.0,8.6,7.9,57.1,8.4,0.0,8.1,-0.1,9.7,9.3,367.2,367.2,367.2,20170607.0,20170607.0,20170607.0,20170607.0,20170607.0,367.2,367.2,0.0,367.0,149.6,149.6,149.6,13.17,46.9,12.9,12.9,46.7,14.79,46.7,12.9,0.02,46.7,0.0,5.57,1289,0.1,5.54,6.0,7.3,-0.1,2857,74.6,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,7.4,16.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.3,39.3,67814.0,65.0,4.62,4.62,4.62,4.62,4.62,4.62,8.6,-0.1,67814.0,14.76,226,226,58181,67816.0,5.57,14.77,58181.0,5.56,7.2,58182,58182,58182.0
54.2,112.0,13.98,13.97,13.96,301.0,2819.0,14.02,2819.0,0.0,36.5,35.7,13.99,4.41,7.7,301.0,7.4,5.0,5.0,5.0,7.4,54.3,54.4,54.3,301.0,301.0,7.5,6.6,54.1,9.0,0.0,8.8,0.1,10.5,10.2,365.1,365.1,365.1,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,365.1,365.1,0.0,365.0,149.7,149.7,149.7,13.32,43.6,13.0,13.0,43.6,14.74,43.6,13.0,0.03,43.6,0.0,5.4,1436,0.0,5.32,7.0,7.6,0.0,3405,14.8,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,8.3,15.9,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,7.6,37.6,68711.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,6.9,-0.1,68711.0,14.72,226,226,59404,68713.0,5.4,14.72,59404.0,5.39,7.1,59405,59405,59405.0
51.6,49.0,14.12,14.09,14.09,301.0,2053.0,14.14,2080.0,-0.1,39.5,38.7,14.12,4.85,8.3,301.0,8.3,11.0,11.0,11.0,8.1,54.3,54.3,54.3,301.0,301.0,8.7,7.9,54.1,9.5,-0.1,9.0,-0.1,10.9,10.4,369.1,369.1,369.1,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,369.1,369.1,-0.1,369.0,149.7,149.7,149.7,13.29,46.2,13.1,13.1,46.0,14.62,46.2,13.1,0.04,46.2,0.0,5.56,1641,0.1,5.55,7.0,7.8,-0.1,15151,14.8,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,8.6,15.9,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02,9.4,38.2,68712.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,8.2,0.0,68712.0,14.59,227,227,59405,68714.0,5.56,14.62,59405.0,5.56,7.6,59406,59406,59406.0
55.0,112.0,13.97,13.96,13.97,301.0,2813.0,14.02,2813.0,0.0,36.5,35.7,13.99,4.34,6.3,301.0,6.3,5.0,5.0,5.0,5.9,54.5,54.5,54.4,301.0,301.0,6.4,5.4,54.4,9.3,0.0,8.9,0.0,10.8,10.7,365.1,365.1,365.1,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,365.1,365.1,0.0,365.0,149.7,149.7,149.7,13.16,43.8,13.0,13.0,43.8,14.62,43.8,13.0,0.02,43.8,0.0,5.41,1446,0.1,5.36,1.0,7.6,0.0,15145,15.0,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,8.5,15.9,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,6.4,37.4,68687.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,5.4,0.0,68687.0,14.59,227,227,59380,68689.0,5.4,14.59,59380.0,5.4,7.4,59381,59381,59381.0
51.3,49.0,14.11,14.09,14.09,301.0,2047.0,14.14,2074.0,-0.1,39.5,38.7,14.12,5.05,7.9,301.0,7.7,11.0,11.0,11.0,7.6,54.6,54.6,54.6,301.0,301.0,7.7,6.9,54.5,9.5,0.0,9.1,-0.1,11.3,11.2,369.2,369.2,369.2,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,369.1,369.1,-0.1,369.0,149.7,149.7,149.7,13.65,46.2,13.1,13.1,46.1,14.58,46.2,13.1,0.01,46.2,0.0,5.58,1275,0.1,5.56,1.0,7.1,-0.1,7407,14.9,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,72.83,7.3,15.9,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,8.5,38.1,68688.0,65.0,4.67,4.67,4.67,4.67,4.67,4.67,7.7,0.0,68688.0,14.48,226,226,59381,68690.0,5.56,14.48,59381.0,5.56,6.7,59382,59382,59382.0
50.3,109.0,14.12,14.12,14.11,301.0,5988.0,14.17,5988.0,0.0,37.9,37.1,14.11,5.01,7.6,301.0,7.6,6.0,6.0,6.0,7.1,55.2,55.3,55.2,301.0,301.0,7.4,6.4,55.1,8.7,0.0,8.3,-0.1,10.0,9.7,365.1,365.2,365.1,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,365.1,365.1,0.0,365.0,149.7,149.7,149.7,13.53,44.3,12.9,12.9,44.3,14.79,44.3,12.9,0.02,44.3,0.0,5.63,1377,0.1,5.6,1.0,6.9,-0.1,3036,14.9,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,7.3,16.0,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,8.1,38.2,68689.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,7.1,-0.1,68689.0,14.77,226,226,59382,68691.0,5.62,14.78,59382.0,5.62,6.7,59383,59383,59383.0
51.3,109.0,14.13,14.12,14.12,301.0,5990.0,14.18,5990.0,-0.1,37.9,37.1,14.11,4.89,8.0,301.0,8.0,6.0,6.0,6.0,7.3,55.1,55.2,55.1,301.0,301.0,7.5,6.8,54.3,9.4,0.0,9.1,-0.1,11.4,11.0,365.2,365.2,365.2,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,365.1,365.1,0.0,365.0,149.7,149.7,149.7,13.42,44.6,12.9,12.9,44.3,14.58,44.4,12.9,0.04,44.3,0.0,5.62,1631,0.0,5.58,3.0,7.1,-0.1,7410,14.7,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,7.3,15.9,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,8.4,38.4,68697.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,7.3,0.0,68697.0,14.48,226,226,59390,68699.0,5.59,14.48,59390.0,5.58,6.9,59391,59391,59391.0
52.7,101.0,14.09,14.09,14.08,301.0,2001.0,14.13,2001.0,0.0,37.9,37.1,14.09,4.86,8.2,301.0,8.1,0.0,0.0,0.0,7.9,57.6,57.6,57.6,301.0,301.0,8.0,7.3,57.2,8.6,0.0,8.2,-0.1,9.9,9.5,367.1,367.2,367.2,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,367.1,367.1,0.0,367.0,149.7,149.7,149.7,13.28,46.9,12.9,12.9,46.7,14.79,46.8,12.9,0.04,46.8,0.0,5.57,1289,0.1,5.55,3.0,7.0,-0.1,3039,14.7,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,7.3,16.0,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,8.3,39.3,68698.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,7.7,-0.1,68698.0,14.76,226,226,59391,68700.0,5.56,14.78,59391.0,5.57,6.9,59392,59392,59392.0
53.8,112.0,13.98,13.97,13.97,301.0,2816.0,14.02,2816.0,0.0,36.5,35.7,13.99,4.39,6.9,301.0,6.9,5.0,5.0,5.0,6.7,54.4,54.4,54.4,301.0,301.0,6.9,6.3,54.2,9.0,0.0,8.8,0.1,10.3,10.2,365.1,365.1,365.1,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,365.0,365.0,0.0,365.0,149.7,149.7,149.7,12.98,43.5,13.0,13.0,43.5,14.74,43.5,13.0,0.04,43.6,0.0,5.4,1436,0.0,5.34,4.0,7.6,0.0,3401,14.7,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,8.1,15.9,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,7.1,37.9,68699.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,6.2,-0.1,68699.0,14.72,226,226,59392,68701.0,5.4,14.72,59392.0,5.4,7.3,59393,59393,59393.0
51.6,49.0,14.13,14.09,14.09,301.0,2050.0,14.14,2077.0,-0.1,39.5,38.7,14.12,5.02,8.5,301.0,8.5,11.0,11.0,11.0,8.1,54.4,54.4,54.4,301.0,301.0,8.6,7.6,53.8,9.4,-0.1,9.1,-0.1,11.2,11.0,369.2,369.2,369.2,20170611.0,20170611.0,20170611.0,20170611.0,20170611.0,369.1,369.1,0.0,369.0,149.7,149.7,149.7,13.7,46.3,13.1,13.1,46.2,14.58,46.2,13.1,0.03,46.2,0.0,5.56,1631,0.1,5.55,4.0,7.2,-0.1,7411,14.7,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,7.4,15.9,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,9.2,38.1,68700.0,65.0,4.66,4.66,4.66,4.66,4.66,4.66,8.0,0.0,68700.0,14.48,226,226,59393,68702.0,5.56,14.48,59393.0,5.56,6.9,59394,59394,59394.0
