ID716,2.773461234841063
ID717,2.7479649326966804
ID719,2.842581165598448
ID720,2.9034976295358046
ID721,2.7824109882619203
ID722,2.7815257545255068
ID723,2.8231247089919638
ID724,2.720359829141354
ID725,2.7447422324235347
ID727,2.7213931473608866
ID728,2.7488556756596196
ID729,2.9196611712363145
ID730,2.8269587680245376
ID731,2.8309731069856134
ID732,2.916525522345042
ID733,2.7264799590140223
ID734,2.7727500996698193
ID735,2.7981233392193627
ID736,2.687769578092845
ID737,2.679951200296353
ID738,2.8354184283106276
ID739,2.6313443539390895
ID740,2.7077226732738873
ID741,2.887755931083812
ID742,2.646436124414577
ID743,3.0264982465166925
ID744,2.6545978503317964
ID745,2.707825173039306
ID746,2.9022663818458962
ID747,2.8834279563407272
ID749,2.779632513013897
ID751,2.7850226216522223
ID752,2.846971511392129
ID753,2.84156036620681
ID757,2.8403663136264443
ID759,2.8409899783666654
ID760,2.9231320415485165
ID761,2.6890926627274734
ID762,2.8903725094287207
ID763,2.8906863075386107
ID764,2.710888061197033
ID765,2.913724454116167
ID766,2.712306205194103
ID768,2.8682615373339733
ID769,2.8461184326416578
ID770,2.8854906912132763
ID771,2.797959780570419
ID772,2.8470497391885763
ID773,2.7281548843728136
ID774,2.829659894369297
ID776,2.803764097029166
ID777,2.879722916556371
ID778,2.877861211617946
ID779,2.827737463779884
ID781,2.7819429845373036
ID783,2.8587488942982158
ID785,2.9976588815809433
ID786,2.867985437420833
ID787,2.829217877395276
ID788,2.8984516574221666
ID790,2.8808860986244724
ID792,2.5805207089115303
ID793,2.7222989097837447
ID797,2.812229015610835
ID798,2.8566413832979265
ID801,2.792333553140875
ID802,2.7165592120439817
ID803,2.854133088692464
ID804,2.9138790429441785
ID806,2.8223828082400857
ID807,2.8757399225605687
ID811,2.8511770114243844
ID812,2.8494423689078037
ID813,2.911008778930239
ID816,2.748399803196623
ID817,2.865206525519833
ID818,2.7301238032196773
ID819,2.659470054113065
ID820,2.7740579625731954
ID821,2.8410850489808643
ID822,2.796602799460439
ID823,2.816603024212792
ID824,2.7773521034455784
ID825,2.881302023488456
ID826,2.8633552119639925
ID833,2.8436022552224776
ID834,2.892831555481572
ID835,2.8533134345015063
ID838,2.80956770441651
ID839,2.8934991784300195
ID841,2.8362783847455737
ID844,2.8793436654181677
ID848,2.8163315653689094
ID849,2.7059777163447496
ID850,2.6832510281342854
ID851,2.7254502642851013
ID852,2.832233258518625
ID853,2.717498000011097
ID854,3.0821635097682307
ID855,2.7796861727091917
