ID716,2.4960664769971013
ID717,2.7188026066631155
ID719,2.7185415423114048
ID720,2.720411034679926
ID721,2.539594497194585
ID722,2.7535833748780387
ID723,2.630847541384359
ID724,2.726544423985759
ID725,2.7488900744887967
ID727,2.824607075660733
ID728,2.7459377069246402
ID729,3.195403040968806
ID730,2.973670060581332
ID731,2.8915595236515994
ID732,3.255830357710785
ID733,2.5343831218994213
ID734,2.7302538742907725
ID735,2.8770598528983102
ID736,2.6307371109437554
ID737,2.6081649200836905
ID738,2.88978234208704
ID739,2.4412121197979433
ID740,2.7743957988784773
ID741,2.7397290231242053
ID742,2.483743481571448
ID743,3.0019714314770463
ID744,2.4849372967567014
ID745,2.6576421740203653
ID746,2.817952136732292
ID747,2.745307961774693
ID749,2.76778954284414
ID751,2.671816785718593
ID752,2.9096427228325226
ID753,2.9930718445809514
ID757,3.1320946269222674
ID759,3.0261019059724807
ID760,2.9101382076792683
ID761,2.580121260773785
ID762,2.8213063009785424
ID763,2.824868510493589
ID764,2.666909515508718
ID765,2.9011340104391543
ID766,2.7254090532600435
ID768,2.81608004754814
ID769,3.035054074846057
ID770,2.8025692223412824
ID771,2.9050841027582006
ID772,2.712824427956452
ID773,2.783339499228317
ID774,2.7907499908447084
ID776,2.945610788233174
ID777,2.720948707854091
ID778,2.8163695661211987
ID779,2.943308125210539
ID781,3.0104327719509385
ID783,2.95051098156077
ID785,2.966669844435195
ID786,2.7783008356979506
ID787,2.877846978478666
ID788,2.8243738888914462
ID790,2.8912065866295773
ID792,2.428821317139919
ID793,2.6079222075930746
ID797,2.8345943198280095
ID798,3.048041453841689
ID801,2.945406522065573
ID802,2.745012841987333
ID803,3.074424182547486
ID804,3.1871893669177975
ID806,2.8177413382285152
ID807,2.8982353294067424
ID811,2.5891192379202144
ID812,2.6323601778416155
ID813,2.78858997949008
ID816,2.671984926184493
ID817,2.9106630328619127
ID818,2.700991963828561
ID819,2.6002462685764263
ID820,2.5461055936312187
ID821,3.2234218316345196
ID822,3.080724890163678
ID823,2.7171873194967544
ID824,2.8157135701277403
ID825,2.902791789652987
ID826,3.0494904849625737
ID833,2.7993983643646354
ID834,2.798077599143319
ID835,2.8469651705639842
ID838,2.8124101682003095
ID839,2.916627787828876
ID841,2.7518766899610636
ID844,2.8336959205607934
ID848,2.5819216977303547
ID849,2.586512134066397
ID850,2.769001773668557
ID851,2.7503137860539697
ID852,2.9725517178631025
ID853,2.77288488987823
ID854,3.3988138511218065
ID855,2.9228664701873672
