0,2.9450788825752783
1,2.955092235391502
2,2.7412641668604247
3,2.799335932073436
4,2.692092529690795
5,2.6258530534421216
6,2.6980066614278413
7,2.7882307377907956
8,2.7734526016728407
9,2.851242374686125
10,3.0452078632680215
11,2.765984475765674
12,2.6761605040565613
13,2.717160503968172
14,2.7589083000209333
15,2.7207090422267663
16,2.790679268669417
17,2.713633212411813
18,2.7928995990753416
19,2.7210498456822574
20,2.741182235272722
21,2.5580188744737224
22,2.939118204931116
23,2.669172589685038
24,3.2118393704856154
25,3.036581884635101
26,2.798200074359167
27,3.2061562567378274
28,2.986916724505707
29,3.076339936653111
30,3.454555830692319
31,2.816482824341514
32,2.8513776733412
33,2.485651560089025
34,2.6785604953903777
35,2.564640375404293
36,2.462785015731553
37,2.703094315970283
38,2.794969754438738
39,2.6891574403316874
40,2.822834872042191
41,2.606689864039334
42,3.1303385568781668
43,3.0988871030967515
44,2.9548392577048332
45,3.028216460558585
46,2.845882068637155
47,2.8824315917284427
48,2.8959028387038916
49,2.938703908402126
50,2.9474808531410486
51,2.7408277046929994
52,2.9133379696561534
53,2.4191427357689013
54,2.791629116357013
55,2.81772789738255
56,3.141504893022153
57,2.7980477014915754
58,2.964718370562427
59,2.711677206283722
60,3.015041987185088
61,2.7465692716036263
62,2.534883442902667
63,2.877904944917493
64,2.8607392234230606
65,3.007406211728483
66,2.9894481460218225
67,2.6991657675091907
68,2.674925963425289
69,2.6703848352714967
70,2.8016379144894015
71,2.736003243360659
72,2.700751875310527
73,2.9486996787343065
74,3.0032091997707933
75,2.8712366851171556
76,2.89213312560625
77,2.9575566581523103
78,2.9954299234728565
79,3.0195937756919258
80,3.192348985917339
81,3.0072070565933458
82,2.7577685333522513
83,2.8322736824637698
84,2.956670793550808
85,2.933108218176843
86,2.6658177107334247
87,2.689828537624833
88,2.708016620494151
89,2.724847481192083
90,2.926821258714358
91,2.7355032912625
92,2.8021175138652277
93,2.933770254704136
94,2.8330730305167524
95,2.7116468558535556
96,2.476118799098349
97,2.7433713739586163
98,2.9985448678229787
99,2.448071403962674
100,2.9636782275938023
101,2.6245616077987073
102,2.8084982659070237
103,3.270603084868061
104,3.0164821949803717
105,2.634120231827714
106,2.9870482411333783
107,3.177562221290265
108,2.9477892053688546
109,2.718615114135296
110,2.8830173726812296
111,2.921536115691616
112,2.9035918291411615
113,2.9538781934132543
114,2.8162849248875044
115,3.1553423813076544
116,2.6593545721190956
117,2.8132175563102906
118,2.9099061720209796
119,3.061918811833343
120,2.8021014254129244
121,2.690614868324727
122,2.9785771020713123
123,2.906928086749085
124,2.866715469542131
125,2.7227865066859747
126,3.124514629937314
127,2.9248378365178915
128,3.2858948788140454
129,2.92861192841681
130,2.89775881687146
131,2.8810419457557805
132,2.631535777925368
133,3.120524745088806
134,2.70217142472758
135,2.916266445736502
136,2.6374339320006257
137,3.0620298076504673
138,3.2321686187558383
139,2.9670131791525023
140,2.722897756770328
141,2.9016024274431347
142,2.7524779300231437
